"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order"
"36b0b251d44111826aa72760204004f9","S00PP-0010",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0019",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0017",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0009",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0012",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0015",0,"teria","erribacterota","erribacteres","erribacterales"
"36b0b251d44111826aa72760204004f9","S00PP-0001",0,"teria","erribacterota","erribacteres","erribacterales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0026",0,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0003",0,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0004",0,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0017",0,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0028",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0008",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0011",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0025",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0014",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0016",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0013",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0020",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0002",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0017",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0027",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0022",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0004",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0019",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0029",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0006",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0012",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0018",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0009",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0023",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0026",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0024",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0003",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0030",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0015",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0005",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0001",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0010",0,"teria","inobacteriota","inobacteria","inomycetales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0021",0,"teria","inobacteriota","inobacteria","inomycetales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0021",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0024",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0016",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0003",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0027",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0008",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0018",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0029",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0014",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0022",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0023",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0025",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0017",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0001",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0030",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0019",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0006",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0020",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0009",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0026",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0013",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0012",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0028",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0005",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0007",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0015",0,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0002",0,"teria","inobacteriota","inobacteria","rococcales"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0027",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0026",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0016",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0004",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0022",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0019",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0028",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0006",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0029",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0018",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0030",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0017",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0002",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0003",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0015",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0023",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0007",0,"teria","micutes","illi","9"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0013",0,"teria","micutes","illi","9"
"509009e23b0b5922f0580934f82f256e","S00PP-0008",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0021",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0024",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0016",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0023",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0011",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0002",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0018",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0019",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0026",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0025",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0003",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0001",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0030",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0014",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0027",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0020",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0022",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0013",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0029",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0010",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0012",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0009",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0017",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0007",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0015",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0005",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0028",0,"teria","micutes","illi","illales"
"509009e23b0b5922f0580934f82f256e","S00PP-0004",0,"teria","micutes","illi","illales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0025",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0026",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0027",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0007",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0017",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0006",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0023",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0024",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0016",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0009",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0028",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0029",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0013",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0008",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0022",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0020",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0030",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0012",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0010",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0021",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0018",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0019",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0004",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0005",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0002",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0011",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0003",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0015",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"536092e795cffb88b773ce7a825bf36e","S00PP-0014",0,"teria","oroflexi","oroflexia","rmomicrobiales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0021",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0016",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0009",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0006",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0028",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0002",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0003",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0022",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0023",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0015",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0027",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0013",0,"teria","inobacteriota","iobacteriia","iobacteriales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0009",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0029",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0006",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0023",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0021",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0016",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0017",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0026",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0005",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0027",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0004",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0002",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0013",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0018",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0025",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0003",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0030",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0019",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0015",0,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0022",0,"teria","micutes","stridia","tococcales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0018",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0024",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0030",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0023",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0016",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0021",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0026",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0029",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0001",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0002",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0025",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0006",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0019",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0010",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0009",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0027",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0017",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0015",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0005",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0020",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0004",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0007",0,"teria","teobacteria","haproteobacteria","acaedibacterales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0026",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0021",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0008",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0002",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0007",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0023",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0010",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0027",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0011",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0025",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0024",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0014",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0004",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0013",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0009",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0022",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0012",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0020",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0019",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0016",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0017",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0005",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0001",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0003",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0015",0,"teria","rucomicrobiota","tisphaeria","tivallales"
"7564945495f0d840065ec35193e54153","S00PP-0009",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0007",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0008",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0013",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0010",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0004",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0017",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0020",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0011",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0016",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0005",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0003",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0025",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0019",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0022",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0002",0,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0001",0,"teria","micutes","illi","oplasmatales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0016",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0028",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0030",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0015",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0012",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0011",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0027",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0017",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0006",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0021",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0005",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0003",0,"haea","yarchaeota","hanobacteria","hanobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0005",0,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0021",0,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0026",0,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0008",0,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0016",0,"teria","inobacteriota","inobacteria","idobacteriales"
